time,open,high,low,price,vwap,volume,currency,log_return
2023-10-04,1656.99,1657.57,1585.85,1647.7,1637.95,14732.79488981,Ethereum,-0.005628362363177128
2023-10-05,1646.72,1654.52,1607.40,1611.4,1625.98,11547.44512166,Ethereum,-0.022277009720290113
2023-10-06,1612.41,1664.00,1612.11,1645.85,1637.86,16363.47537752,Ethereum,0.02115360172917701
2023-10-07,1645.97,1648.45,1631.32,1634.68,1641.06,3776.80845763,Ethereum,-0.00680990155074825
2023-10-08,1634.68,1641.69,1617.88,1633.64,1630.48,4887.79780404,Ethereum,-0.0006364126126583723
2023-10-09,1633.53,1635.99,1549.00,1580.09,1589.88,21387.45383579,Ethereum,-0.03332884648481163
2023-10-10,1579.90,1594.16,1550.97,1567.39,1575.67,14655.88312127,Ethereum,-0.008069991817986259
2023-10-11,1567.59,1578.05,1542.25,1566.56,1564.19,21845.98023727,Ethereum,-0.0005296830003068683
2023-10-12,1565.93,1567.67,1521.45,1539.37,1545.27,14457.95627081,Ethereum,-0.017508890807691434
2023-10-13,1539.37,1574.01,1537.20,1552.06,1546.08,14881.13697532,Ethereum,0.008209838991638147
2023-10-14,1552.16,1561.18,1545.61,1555.01,1551.76,3297.51434464,Ethereum,0.001898895671115984
2023-10-15,1555.07,1566.52,1550.00,1558.04,1557.87,4217.82251937,Ethereum,0.001946644581249678
2023-10-16,1558.03,1669.98,1555.65,1600.25,1596.20,29738.75506561,Ethereum,0.026731245980039342
2023-10-17,1600.17,1601.28,1553.25,1565.56,1575.13,11292.96825700,Ethereum,-0.02191627957680416
2023-10-18,1565.95,1585.68,1556.19,1563.75,1568.36,11400.23490379,Ethereum,-0.0011568046641876797
2023-10-19,1563.75,1573.75,1542.00,1567.64,1559.87,11996.55303298,Ethereum,0.0024845209322569783
2023-10-20,1567.64,1630.49,1562.01,1604.57,1604.13,36436.67871913,Ethereum,0.023284504183114448
2023-10-21,1604.57,1644.15,1593.32,1629.45,1616.31,14696.66327094,Ethereum,0.01538672665137729
2023-10-22,1629.45,1668.00,1620.43,1663.25,1637.35,19583.59542392,Ethereum,0.020530985074127296
2023-10-23,1663.25,1796.18,1658.26,1765.79,1705.17,40510.97963946,Ethereum,0.05982466267393926
2023-10-24,1766.36,1854.56,1756.16,1784.47,1803.82,54029.60712696,Ethereum,0.010523270061191687
2023-10-25,1785.01,1817.12,1760.59,1787.71,1789.59,20127.47035946,Ethereum,0.0018140188279870415
2023-10-26,1787.71,1866.00,1762.17,1803.93,1805.14,28278.05274646,Ethereum,0.00903214702385759
2023-10-27,1803.94,1804.16,1741.68,1780.0,1781.11,20770.46333536,Ethereum,-0.013354253922841614
2023-10-28,1780.01,1801.94,1770.94,1776.7,1784.37,6057.44808248,Ethereum,-0.0018556532442705093
2023-10-29,1776.70,1811.13,1763.73,1795.67,1791.67,9278.19597966,Ethereum,0.010620500289612894
2023-10-30,1795.67,1830.00,1779.22,1810.36,1808.67,15688.33715596,Ethereum,0.00814750917902873
2023-10-31,1810.35,1819.98,1782.20,1815.58,1803.63,16866.14146163,Ethereum,0.0028792553689238865
2023-11-01,1815.12,1857.99,1784.61,1847.43,1820.81,30675.29420533,Ethereum,0.017390508185880903
2023-11-02,1847.58,1874.99,1786.17,1801.22,1821.54,27401.11868745,Ethereum,-0.025331270990897343
2023-11-03,1801.22,1835.18,1777.85,1833.93,1805.52,23177.29532691,Ethereum,0.01799699207465495
2023-11-04,1833.94,1870.49,1825.14,1857.44,1841.13,24270.72385845,Ethereum,0.012737990440661073
2023-11-05,1857.35,1912.92,1848.28,1893.74,1884.69,39685.88945111,Ethereum,0.019354514125958785
2023-11-06,1893.18,1914.96,1870.99,1901.57,1895.66,29450.01795660,Ethereum,0.004126151017381396
2023-11-07,1901.70,1907.50,1851.01,1886.02,1883.68,26255.65124981,Ethereum,-0.008211072142019318
2023-11-08,1885.98,1904.98,1873.86,1889.1,1891.45,15783.07769056,Ethereum,0.001631736571760077
2023-11-09,1889.01,2131.86,1883.94,2119.3,1991.59,99450.55808668,Ethereum,0.11498532029972178
2023-11-10,2121.15,2137.00,2065.00,2077.88,2100.28,50921.04340559,Ethereum,-0.019737702305282285
2023-11-11,2078.16,2090.99,2030.82,2052.75,2066.92,32289.59473956,Ethereum,-0.012167785568348032
2023-11-12,2052.76,2066.78,2018.00,2045.29,2044.55,25877.84581588,Ethereum,-0.003640768875029472
2023-11-13,2045.10,2118.66,2030.78,2054.78,2074.38,47381.30978709,Ethereum,0.0046291975244973525
2023-11-14,2054.16,2065.00,1933.00,1979.44,2016.67,56791.76240361,Ethereum,-0.037354809836075094
2023-11-15,1979.61,2062.96,1967.03,2060.92,2016.09,35632.35144319,Ethereum,0.040338508626118326
2023-11-16,2060.17,2092.00,1935.43,1961.5,2011.18,50945.34581788,Ethereum,-0.049442998378802054
2023-11-17,1961.50,1991.00,1905.47,1961.4,1953.14,31705.33740198,Ethereum,-5.098269138726255e-05
2023-11-18,1961.39,1972.14,1918.63,1963.34,1947.35,7815.41720534,Ethereum,0.000988600599276187
2023-11-19,1963.34,2016.36,1945.00,2012.77,1978.71,13567.28448904,Ethereum,0.02486477822705759
2023-11-20,2012.82,2068.25,1995.10,2021.87,2029.30,61619.25150380,Ethereum,0.004510942949567232
2023-11-21,2022.03,2035.00,1930.54,1934.14,1989.79,35800.35794790,Ethereum,-0.04436004250938896
2023-11-22,1933.47,2092.00,1931.23,2064.2,2037.81,38118.18477476,Ethereum,0.0650799589071008
2023-11-23,2064.20,2088.51,2038.15,2062.76,2060.80,11488.80165375,Ethereum,-0.0006978502619065552
2023-11-24,2062.75,2132.95,2060.41,2081.28,2097.32,25513.33313254,Ethereum,0.008938197169355434
2023-11-25,2081.27,2091.48,2067.27,2083.76,2082.95,8431.61374817,Ethereum,0.001190865054398752
2023-11-26,2083.83,2094.67,2037.71,2062.85,2060.81,17457.31814044,Ethereum,-0.01008543231204951
2023-11-27,2062.84,2071.73,1986.01,2027.19,2017.87,28884.34434190,Ethereum,-0.017437924139314612
2023-11-28,2027.44,2076.44,1996.16,2049.41,2039.41,25250.84924131,Ethereum,0.010901349188316534
2023-11-29,2048.91,2075.00,2020.04,2029.53,2046.36,13191.56374907,Ethereum,-0.009747707694931275
2023-11-30,2029.40,2054.48,2022.74,2052.03,2037.24,8958.38603356,Ethereum,0.011025307931130065
2023-12-01,2052.03,2110.00,2046.11,2086.99,2091.00,18603.40916187,Ethereum,0.01689328943204697
2023-12-02,2086.98,2187.99,2086.98,2165.6,2130.38,19187.20773177,Ethereum,0.03697462280121266
2023-12-03,2165.61,2217.74,2147.84,2193.33,2172.99,23969.20911927,Ethereum,0.012723477593168045
2023-12-04,2193.34,2275.38,2148.00,2243.02,2230.05,49787.99338613,Ethereum,0.022402235216710125
2023-12-05,2243.02,2310.04,2188.81,2292.9,2255.51,32555.67129577,Ethereum,0.021994219806978774
2023-12-06,2292.91,2316.37,2221.57,2233.47,2265.89,26705.67982457,Ethereum,-0.026260962048427997
2023-12-07,2233.46,2382.00,2222.09,2356.41,2306.04,34220.20023237,Ethereum,0.053582844531677595
2023-12-08,2356.31,2390.00,2338.86,2358.77,2361.55,30868.12958977,Ethereum,0.0010010223139177493
2023-12-09,2358.77,2401.82,2330.00,2340.25,2363.73,22889.01717158,Ethereum,-0.007882535462261364
2023-12-10,2340.26,2378.28,2323.00,2351.33,2351.94,12467.55827307,Ethereum,0.004723364239644512
2023-12-11,2351.34,2353.47,1980.00,2224.51,2215.53,44141.50797941,Ethereum,-0.05544445886328329
2023-12-12,2224.40,2241.48,2165.00,2201.84,2206.54,22799.97274736,Ethereum,-0.010243292202619428
2023-12-13,2201.84,2283.59,2135.56,2260.41,2220.03,24564.66700762,Ethereum,0.02625283831605947
2023-12-14,2260.56,2332.43,2210.00,2316.1,2283.50,20960.41715641,Ethereum,0.02433852391201097
2023-12-15,2316.10,2316.80,2201.09,2218.77,2259.34,17339.76060900,Ethereum,-0.04293174838605987
2023-12-16,2218.99,2259.61,2212.46,2226.39,2244.62,6533.79636410,Ethereum,0.003428451378112599
2023-12-17,2226.39,2244.16,2192.17,2195.62,2218.79,13726.92400661,Ethereum,-0.013916972884127108
2023-12-18,2195.01,2222.00,2116.60,2217.79,2172.21,24356.47411300,Ethereum,0.010046737774502204
2023-12-19,2217.79,2253.40,2136.00,2177.29,2204.37,21789.16342146,Ethereum,-0.018430220332716372
2023-12-20,2177.29,2265.00,2155.00,2200.78,2218.35,32835.87552208,Ethereum,0.010730858761187312
2023-12-21,2200.78,2280.45,2182.99,2239.64,2229.55,29442.61106662,Ethereum,0.01750329568288156
2023-12-22,2239.64,2342.82,2232.51,2326.61,2303.48,45499.14168086,Ethereum,0.03809713384340727
2023-12-23,2326.61,2330.73,2269.13,2309.12,2295.99,21673.33625603,Ethereum,-0.007545772936759025
2023-12-24,2309.01,2326.09,2247.01,2264.8,2290.88,19906.92357992,Ethereum,-0.019380044756404778
2023-12-25,2264.68,2303.20,2254.35,2272.94,2279.59,14843.95936505,Ethereum,0.003587692874070587
2023-12-26,2272.74,2274.58,2180.00,2230.95,2231.24,24085.87251568,Ethereum,-0.018646643965044077
2023-12-27,2232.12,2397.00,2212.55,2380.4,2325.94,38786.37603459,Ethereum,0.06484103706398044
2023-12-28,2380.71,2445.04,2338.78,2346.63,2384.08,58457.71379060,Ethereum,-0.0142882844087902
2023-12-29,2346.63,2385.00,2258.00,2299.87,2328.28,31096.88054867,Ethereum,-0.020127656781209986
2023-12-30,2298.97,2322.20,2265.00,2292.03,2297.15,10497.13310793,Ethereum,-0.003414711826491329
2023-12-31,2292.03,2318.30,2260.00,2281.95,2293.91,13913.27224470,Ethereum,-0.004407547176958243
2024-01-01,2281.94,2352.57,2266.64,2352.57,2307.44,13168.16008869,Ethereum,0.030478007018769935
2024-01-02,2352.57,2430.92,2326.30,2356.21,2378.93,29335.84633186,Ethereum,0.0015460483288865696
2024-01-03,2356.21,2384.01,1860.00,2210.31,2214.96,46262.29322491,Ethereum,-0.06392161875701872
2024-01-04,2210.30,2297.50,2204.91,2268.7,2262.84,17064.67341456,Ethereum,0.026074203034929726
2024-01-05,2269.33,2278.00,2209.32,2269.24,2245.57,16571.15598716,Ethereum,0.00023799345189614072
2024-01-06,2269.23,2271.61,2218.63,2240.84,2245.69,10503.79033437,Ethereum,-0.01259417810055226
2024-01-07,2240.83,2256.00,2208.40,2220.78,2235.13,11318.08445900,Ethereum,-0.008992310045914274
2024-01-08,2222.38,2358.98,2118.00,2333.0,2266.04,23678.71178332,Ethereum,0.049296507513185435
2024-01-09,2333.01,2371.99,2230.00,2345.13,2298.99,26788.42250965,Ethereum,0.005185844422583744
2024-01-10,2345.09,2642.03,2342.79,2584.13,2459.40,62769.10977108,Ethereum,0.09704805679051652
2024-01-11,2584.06,2690.97,2567.52,2620.01,2614.17,57643.03583545,Ethereum,0.01378924030722138
2024-01-12,2620.01,2716.13,2438.29,2522.85,2604.72,59103.78182652,Ethereum,-0.037788919700200256
2024-01-13,2522.86,2588.58,2498.00,2576.6,2550.17,19041.72813838,Ethereum,0.021081485515872727
2024-01-14,2576.60,2578.80,2468.78,2471.34,2528.48,15705.46598109,Ethereum,-0.04171018671935808
2024-01-15,2471.04,2550.82,2469.81,2510.22,2517.15,18108.71970635,Ethereum,0.015609885049169225
2024-01-16,2510.23,2614.21,2499.28,2586.15,2567.53,20532.50412647,Ethereum,0.02979988460273439
2024-01-17,2586.59,2592.67,2507.46,2527.96,2539.60,18081.43037855,Ethereum,-0.022757629933213546
2024-01-18,2527.96,2545.47,2424.55,2467.0,2482.36,16479.37748045,Ethereum,-0.024409815827399668
2024-01-19,2467.00,2502.09,2413.99,2489.53,2470.04,15712.75381097,Ethereum,0.00909110009284547
2024-01-20,2490.08,2490.08,2458.17,2470.35,2474.21,3906.74885267,Ethereum,-0.007734096633875177
2024-01-21,2470.35,2480.29,2450.83,2454.13,2468.45,5250.77758934,Ethereum,-0.00658752138545566
2024-01-22,2454.13,2464.19,2302.16,2310.77,2367.32,20344.05250845,Ethereum,-0.06019151729691175
2024-01-23,2311.05,2348.05,2165.90,2242.11,2231.30,28801.66241324,Ethereum,-0.03016341554111357
2024-01-24,2240.92,2262.21,2196.30,2234.18,2225.99,17550.46342860,Ethereum,-0.0035431164182323583
2024-01-25,2233.96,2239.75,2170.82,2217.38,2212.37,12179.21990251,Ethereum,-0.00754795162151114
2024-01-26,2217.38,2280.00,2195.52,2267.82,2247.79,17703.59555451,Ethereum,0.022492698893600668
2024-01-27,2267.82,2282.00,2252.06,2268.11,2269.70,8664.84952321,Ethereum,0.00012786793464409203
2024-01-28,2266.59,2307.29,2241.35,2257.24,2271.47,9228.69922901,Ethereum,-0.0048040575450259675
2024-01-29,2257.24,2322.91,2234.11,2316.49,2278.06,11545.50826280,Ethereum,0.02591028098173618
2024-01-30,2316.50,2390.18,2296.73,2343.32,2345.28,16957.51527118,Ethereum,0.011515618229929315
2024-01-31,2343.40,2351.20,2263.50,2283.42,2313.41,16578.02986039,Ethereum,-0.02589440814776433
2024-02-01,2283.41,2309.99,2241.45,2303.86,2280.39,14021.48252100,Ethereum,0.008911658008470711
2024-02-02,2303.85,2322.56,2280.14,2306.46,2306.97,9553.33053015,Ethereum,0.0011279044732845434
2024-02-03,2306.59,2327.55,2293.51,2294.43,2310.46,3836.32858199,Ethereum,-0.005229434920350093
2024-02-04,2294.43,2309.41,2268.73,2288.62,2294.57,8354.78170889,Ethereum,-0.0025354308211436843
2024-02-05,2288.62,2334.62,2268.41,2299.02,2304.31,7997.67866129,Ethereum,0.004533929347394632
2024-02-06,2299.04,2389.78,2296.77,2372.13,2343.53,14374.97205506,Ethereum,0.031305340526766215
2024-02-07,2372.14,2442.99,2353.52,2423.67,2397.26,30171.39844877,Ethereum,0.02149463462099693
2024-02-08,2423.68,2462.16,2411.09,2419.62,2430.88,43441.83744190,Ethereum,-0.0016724172799814435
2024-02-09,2419.61,2524.31,2419.04,2487.21,2481.62,34326.82317316,Ethereum,0.02755109729419887
2024-02-10,2487.21,2516.05,2474.08,2500.02,2497.15,12668.13883758,Ethereum,0.005137131502433468
2024-02-11,2500.02,2538.10,2495.00,2507.02,2514.86,6315.40772493,Ethereum,0.002796064964724647
2024-02-12,2507.03,2665.23,2472.03,2659.0,2578.54,19510.40638051,Ethereum,0.05885531545400286
2024-02-13,2659.01,2685.24,2589.00,2641.74,2641.91,22857.41901200,Ethereum,-0.0065123212985909755
2024-02-14,2641.73,2787.24,2620.23,2777.76,2729.32,23014.17043031,Ethereum,0.05020705654920953
2024-02-15,2777.51,2869.76,2764.52,2823.61,2814.07,21445.36310018,Ethereum,0.01637136059953459
2024-02-16,2823.61,2858.40,2717.32,2804.13,2811.72,22360.17358029,Ethereum,-0.00692287767387735
2024-02-17,2804.16,2804.97,2722.00,2787.7,2777.13,10208.20885354,Ethereum,-0.00587644734582544
2024-02-18,2787.69,2894.40,2768.06,2881.49,2831.01,15523.30426341,Ethereum,0.03309063838251424
2024-02-19,2881.50,2984.00,2860.00,2943.97,2924.19,26946.93623108,Ethereum,0.02145148912347031
2024-02-20,2943.98,3032.00,2876.51,3016.33,2944.05,31294.20416590,Ethereum,0.024281850008472407
2024-02-21,3016.13,3017.41,2865.18,2971.37,2929.49,24723.46221684,Ethereum,-0.015017734686567745
2024-02-22,2970.35,3036.91,2906.00,2970.33,2981.59,20589.33006809,Ethereum,-0.000350068165885415
2024-02-23,2970.33,2990.73,2907.70,2921.96,2939.64,11211.41439572,Ethereum,-0.016418433772463655
2024-02-24,2921.96,3003.36,2907.70,2990.81,2963.44,8102.55848646,Ethereum,0.023289629744160288
2024-02-25,2991.70,3121.22,2985.00,3112.8,3055.97,24300.99167964,Ethereum,0.039978388963173093
2024-02-26,3112.79,3197.00,3036.68,3178.69,3121.53,31581.02797467,Ethereum,0.020946519543762154
2024-02-27,3178.69,3287.64,3163.26,3244.25,3236.11,39224.61586289,Ethereum,0.02041503640323387
2024-02-28,3244.59,3496.02,3111.00,3385.53,3338.57,56659.57355394,Ethereum,0.04262626858943572
2024-02-29,3385.67,3519.68,3305.00,3342.6,3418.94,39266.22907384,Ethereum,-0.01276151995195084
2024-03-01,3342.60,3455.00,3341.19,3436.26,3410.35,19126.02928526,Ethereum,0.027634723369541484
2024-03-02,3436.26,3459.95,3399.00,3421.49,3428.58,16338.08409431,Ethereum,-0.004307541930809432
2024-03-03,3421.49,3490.00,3360.00,3489.54,3436.05,13549.93168727,Ethereum,0.01969379365825991
2024-03-04,3489.53,3644.32,3430.64,3631.23,3538.76,32075.87975273,Ethereum,0.039801511487970224
2024-03-05,3633.20,3827.69,3211.27,3560.01,3590.08,68852.75969150,Ethereum,-0.019808080008891824
2024-03-06,3560.00,3898.70,3499.57,3817.95,3777.01,48810.17111636,Ethereum,0.06995027550733868
2024-03-07,3821.01,3938.34,3738.34,3872.54,3828.28,21715.91115460,Ethereum,0.014196993144117697
2024-03-08,3873.26,3998.00,3824.77,3892.23,3929.00,23240.20597795,Ethereum,0.005071635658147554
2024-03-09,3892.23,3950.00,3880.46,3914.01,3912.21,10418.67053305,Ethereum,0.005580165743275618
2024-03-10,3914.01,3969.30,3800.86,3880.98,3906.81,11207.73494559,Ethereum,-0.008474724839148953
2024-03-11,3880.98,4088.00,3739.20,4065.29,3996.36,30295.37625934,Ethereum,0.046397382106064866
2024-03-12,4065.30,4090.00,3830.56,3980.4,3975.81,27307.47166558,Ethereum,-0.02110276440968336
2024-03-13,3980.93,4083.99,3937.00,4007.21,4011.86,18307.13637240,Ethereum,0.006712921807371693
2024-03-14,4006.11,4011.72,3722.46,3880.78,3887.66,29625.13757859,Ethereum,-0.0320590742072338
2024-03-15,3881.16,3965.00,3570.00,3738.0,3709.17,32040.91770103,Ethereum,-0.037485455325636796
2024-03-16,3740.14,3778.94,3466.78,3520.27,3626.50,19133.79936173,Ethereum,-0.060013017819554024
2024-03-17,3519.95,3675.00,3414.01,3642.62,3565.47,21689.73169453,Ethereum,0.034165511737065155
2024-03-18,3642.62,3642.62,3456.00,3518.43,3543.80,14139.19795372,Ethereum,-0.03468833556587243
2024-03-19,3518.43,3547.76,3146.98,3162.42,3290.18,42076.07170383,Ethereum,-0.10667731009401919
2024-03-20,3158.67,3535.01,3059.65,3515.43,3292.52,60286.32812196,Ethereum,0.10582429334875867
2024-03-21,3515.00,3587.94,3411.70,3492.49,3507.35,23758.04594407,Ethereum,-0.006546901773322347
2024-03-22,3492.50,3542.24,3250.00,3335.09,3384.88,18651.78975736,Ethereum,-0.0461152833562223
2024-03-23,3335.59,3433.22,3273.28,3332.7,3354.07,12919.91831211,Ethereum,-0.0007168792365552014
2024-03-24,3331.03,3468.50,3301.76,3454.03,3375.00,11620.88989161,Ethereum,0.03575887899505213
2024-03-25,3454.03,3659.81,3420.55,3591.3,3536.19,26945.66833297,Ethereum,0.038972588674595444
2024-03-26,3591.30,3680.32,3544.08,3587.04,3602.34,17884.42876944,Ethereum,-0.0011869040753442997
2024-03-27,3587.36,3663.28,3456.90,3498.52,3547.13,24566.39084324,Ethereum,-0.024987327944734877
2024-03-28,3499.05,3610.00,3464.43,3562.69,3552.07,18144.48471579,Ethereum,0.01817585558271289
2024-03-29,3562.69,3582.65,3474.20,3511.68,3521.57,17152.31736535,Ethereum,-0.014421322057511827
2024-03-30,3511.68,3565.62,3489.40,3508.28,3515.96,13656.86335973,Ethereum,-0.0009686665638708704
2024-03-31,3507.69,3654.10,3506.94,3647.72,3597.58,9209.87880317,Ethereum,0.03897642599580357
2024-04-01,3647.71,3647.72,3410.09,3505.48,3519.69,22991.16379680,Ethereum,-0.03977485655195254
2024-04-02,3505.87,3507.46,3215.87,3278.03,3330.87,29397.83774852,Ethereum,-0.06708482612673572
2024-04-03,3278.75,3366.96,3206.01,3312.28,3312.97,15473.19415165,Ethereum,0.010394141810758002
2024-04-04,3310.72,3443.76,3255.10,3329.56,3344.05,19250.67567578,Ethereum,0.005203389117580048
2024-04-05,3329.57,3345.00,3212.11,3320.55,3289.88,17810.20211392,Ethereum,-0.0027097312715430593
2024-04-06,3320.55,3397.06,3310.00,3354.95,3343.14,6390.46334567,Ethereum,0.010306435324477002
2024-04-07,3354.94,3458.66,3348.70,3454.03,3400.33,6845.35118961,Ethereum,0.029104798085766454
2024-04-08,3454.06,3726.84,3409.41,3694.38,3599.87,28896.03745765,Ethereum,0.06727108073577834
2024-04-09,3694.38,3726.79,3451.02,3505.69,3576.42,24096.59419218,Ethereum,-0.05242538326638531
2024-04-10,3505.68,3559.30,3408.01,3543.42,3494.57,17898.58678571,Ethereum,0.010704999726614936
2024-04-11,3543.42,3614.88,3476.20,3505.25,3534.07,12248.98148627,Ethereum,-0.010830517845605523
2024-04-12,3505.24,3551.15,2926.93,3240.1,3312.32,35274.23894117,Ethereum,-0.07865765109362459
2024-04-13,3240.11,3300.09,2537.00,3013.12,3029.05,46924.29162845,Ethereum,-0.07262810675586863
2024-04-14,3011.42,3173.40,2913.43,3155.99,3051.09,17201.91567190,Ethereum,0.04632614764118968
2024-04-15,3156.00,3278.53,3026.00,3101.38,3170.63,27281.82597592,Ethereum,-0.01745506068426864
2024-04-16,3101.38,3127.57,2987.26,3084.92,3063.74,20070.58524244,Ethereum,-0.005321448634106114
2024-04-17,3084.92,3121.54,2914.34,2985.4,3012.71,20766.74960597,Ethereum,-0.032791983875423404
2024-04-18,2985.40,3094.49,2955.19,3064.51,3031.16,12129.43746245,Ethereum,0.026153945896392267
2024-04-19,3064.51,3125.46,2867.00,3058.52,3035.38,17117.99544752,Ethereum,-0.001956548281112634
2024-04-20,3058.52,3169.99,3021.63,3157.67,3097.65,5455.32879113,Ethereum,0.03190327502424425
2024-04-21,3157.81,3197.14,3120.00,3148.05,3155.27,7615.20164802,Ethereum,-0.0030512003271233024
2024-04-22,3148.31,3234.55,3130.05,3202.0,3194.96,11858.88467609,Ethereum,0.01699240104511996
2024-04-23,3202.00,3263.55,3154.00,3220.02,3212.23,14787.82593007,Ethereum,0.005611956142628897
2024-04-24,3220.00,3291.64,3105.75,3138.84,3196.81,10404.85898170,Ethereum,-0.02553426580345521
2024-04-25,3139.11,3190.86,3074.39,3155.68,3135.54,9692.87605160,Ethereum,0.005350698759359625
2024-04-26,3155.63,3166.13,3102.55,3129.96,3135.72,9823.74431079,Ethereum,-0.008183778755369138
2024-04-27,3129.96,3279.31,3070.34,3252.62,3180.74,9198.94010367,Ethereum,0.03844060050263106
2024-04-28,3252.63,3355.90,3250.00,3262.02,3304.83,7973.17094111,Ethereum,0.0028858099675562643
2024-04-29,3262.03,3285.23,3113.70,3216.18,3187.39,12463.30004485,Ethereum,-0.014152315488171065
2024-04-30,3216.09,3247.51,2916.57,3010.62,3027.95,22271.46579808,Ethereum,-0.06604828228345494
2024-05-01,3010.62,3020.14,2813.80,2970.02,2921.91,24577.66018931,Ethereum,-0.013577350817579346
2024-05-02,2970.01,3014.80,2892.78,2987.85,2968.00,12692.40264674,Ethereum,0.005985378408586667
2024-05-03,2987.86,3126.36,2958.64,3104.77,3042.38,18702.10634519,Ethereum,0.03838557336049281
2024-05-04,3105.13,3165.24,3093.28,3117.78,3124.93,5968.44944914,Ethereum,0.004181571528468218
2024-05-05,3118.06,3168.98,3077.00,3137.54,3138.30,5521.06994963,Ethereum,0.006317843284402019
2024-05-06,3137.54,3217.66,3046.88,3063.02,3129.66,10961.81018000,Ethereum,-0.024037696005101087
2024-05-07,3063.07,3127.99,3002.72,3005.14,3069.72,8263.70870168,Ethereum,-0.019077201455278282
2024-05-08,3005.14,3036.42,2936.51,2972.86,2987.51,11830.76973611,Ethereum,-0.010799703494065506
2024-05-09,2972.87,3056.24,2951.00,3036.25,3000.50,5743.88656896,Ethereum,0.02109874890807165
2024-05-10,3036.25,3051.35,2880.05,2909.56,2948.73,11961.91200156,Ethereum,-0.042621334332273046
2024-05-11,2909.56,2941.91,2886.85,2910.11,2915.65,4898.98753681,Ethereum,0.00018901415428633194
2024-05-12,2910.11,2951.99,2901.78,2929.17,2923.93,5748.03558256,Ethereum,0.006528225291852968
2024-05-13,2929.18,2992.00,2864.01,2948.99,2931.72,15223.00830421,Ethereum,0.006743632399285095
2024-05-14,2948.99,2957.51,2860.08,2881.49,2897.33,12259.36076064,Ethereum,-0.02315521737354908
2024-05-15,2881.49,3039.95,2864.75,3033.23,2956.76,11832.26237316,Ethereum,0.0513205368665242
2024-05-16,3033.21,3040.93,2925.59,2944.48,2978.24,17722.57118167,Ethereum,-0.029695827285624254
2024-05-17,2944.48,3120.00,2934.12,3093.54,3059.73,15252.95913425,Ethereum,0.04938383518836814
2024-05-18,3093.54,3144.67,3087.13,3121.37,3113.43,5085.44001575,Ethereum,0.008955941765059282
2024-05-19,3121.37,3134.00,3055.70,3071.79,3089.40,4127.58116941,Ethereum,-0.016011554434357467
2024-05-20,3071.79,3690.83,3050.00,3661.3,3421.67,42651.59066036,Ethereum,0.175557822030807
2024-05-21,3661.31,3838.00,3628.01,3789.23,3733.58,42727.99545004,Ethereum,0.0343445566217443
2024-05-22,3789.32,3810.00,3655.00,3736.82,3744.62,31332.13453289,Ethereum,-0.01392784986194773
2024-05-23,3736.82,3943.11,3530.00,3780.86,3792.70,67176.72972467,Ethereum,0.01171651461737946
2024-05-24,3780.87,3826.16,3630.87,3726.37,3721.41,24414.53014335,Ethereum,-0.014516927531789143
2024-05-25,3726.37,3774.39,3707.98,3749.32,3746.36,5102.14510268,Ethereum,0.0061399207560983654
2024-05-26,3749.32,3879.90,3732.50,3824.85,3803.73,19213.31701914,Ethereum,0.019944760617160058
2024-05-27,3824.85,3973.73,3824.25,3892.1,3915.03,20148.77990832,Ethereum,0.017429606901140645
2024-05-28,3892.10,3924.15,3771.37,3839.98,3842.63,14779.32407273,Ethereum,-0.01348169947167136
2024-05-29,3839.99,3879.90,3742.21,3762.39,3800.36,11221.44033831,Ethereum,-0.02041276448552004
2024-05-30,3762.23,3821.64,3702.00,3746.05,3763.96,10603.59363636,Ethereum,-0.0043524422636577985
